100

53  1  3  23  56  14  91  49  85  63  22  54  41  50  32  72  10  36  91  80  56  81  52  50  1  49  10  96  45  83  1  31  50  18  93  16  45  58  1  60  11  30  65  57  32  45  66  48  96  47  30  60  63  56  100  13  7  25  57  44  6  38  10  53  39  64  79  39  84  0  35  19  10  96  76  61  55  65  82  33  13  33  95  46  62  79  17  7  74  91  49  13  6  75  50  96  82  94  38  8  
17  20  63  33  9  32  57  52  93  38  51  95  6  11  81  30  31  1  42  87  14  98  84  62  76  1  31  16  23  16  82  37  11  25  69  73  50  90  28  43  81  77  84  81  52  45  78  48  9  46  29  89  41  90  78  66  95  68  74  97  73  86  17  42  68  29  70  33  24  35  0  74  59  82  15  52  68  22  17  9  12  92  24  99  71  94  60  64  56  70  37  89  16  69  95  51  2  3  58  2  
86  50  45  62  6  54  78  44  56  7  61  76  33  99  53  42  2  53  5  12  42  89  25  16  4  15  36  2  65  48  93  95  84  78  34  26  13  5  27  76  44  25  45  11  49  14  97  50  77  71  11  26  91  23  20  74  89  88  97  59  62  2  13  81  97  35  35  5  30  19  74  0  20  6  100  34  92  92  53  28  14  9  12  16  69  19  92  76  78  70  88  18  5  15  24  79  54  94  65  23  
17  69  83  95  28  32  87  56  56  19  68  87  79  22  82  48  97  42  73  16  91  36  75  32  6  64  79  62  6  13  65  68  28  91  60  23  5  27  41  30  38  23  72  22  6  42  80  66  29  80  58  95  33  64  87  81  24  73  8  69  82  96  83  14  8  82  32  96  90  10  59  20  0  52  72  41  8  84  10  40  92  10  6  88  21  60  27  6  64  90  74  62  28  40  59  63  90  26  81  55  
65  64  57  70  20  80  46  26  5  53  75  100  86  79  3  79  39  99  78  69  3  11  53  58  32  27  48  97  79  44  88  14  68  52  62  67  39  14  80  63  40  9  39  1  82  92  57  69  94  31  76  51  9  42  90  25  26  5  98  28  66  73  87  94  6  21  42  64  98  96  82  6  52  0  44  17  81  74  40  40  10  46  71  74  20  10  50  59  51  21  16  3  42  72  82  26  20  80  79  40  
15  3  61  51  86  38  24  63  68  62  10  6  74  81  83  48  72  55  17  31  61  49  79  12  68  46  70  49  62  35  97  44  82  59  88  74  15  43  97  50  75  64  8  24  30  45  43  61  6  66  44  2  32  74  9  70  38  98  12  6  23  72  75  1  76  36  62  92  72  76  15  100  72  44  0  18  82  40  99  97  6  70  26  99  28  24  34  68  53  23  93  54  65  71  22  31  9  61  42  43  
38  83  41  21  55  42  8  27  31  6  19  12  100  5  95  28  56  42  88  60  80  65  8  24  80  86  59  1  58  10  65  72  40  41  34  51  32  64  53  11  97  93  85  42  13  8  41  16  33  56  39  19  9  5  24  54  14  14  22  7  32  14  76  91  10  53  80  82  53  61  52  34  41  17  18  0  1  21  77  56  14  77  99  19  92  43  15  18  29  27  74  67  94  64  81  89  97  8  13  12  
94  54  19  49  54  38  6  67  77  12  19  41  13  27  34  25  7  36  35  33  5  62  84  32  52  13  4  87  34  85  69  55  66  16  21  87  16  15  65  22  94  47  34  80  65  76  54  77  6  98  81  39  9  90  40  12  4  44  9  93  93  31  84  93  32  97  89  11  72  55  68  92  8  81  82  1  0  56  7  42  70  75  79  23  44  3  74  24  75  35  21  57  27  28  33  36  49  21  43  67  
43  86  30  74  62  5  65  49  46  97  2  65  77  25  26  44  73  95  74  58  39  23  47  55  64  25  76  4  51  68  19  59  31  100  55  11  21  5  80  60  88  7  10  55  73  10  1  79  36  25  88  50  17  24  16  67  54  30  35  86  22  11  45  83  53  3  60  71  61  65  22  92  84  74  40  21  56  0  28  1  11  13  5  50  91  68  15  50  52  54  19  92  49  68  52  81  45  57  99  72  
64  41  47  6  58  63  56  79  92  93  91  84  42  5  22  30  22  34  30  88  80  81  52  80  63  92  93  9  82  6  4  91  85  62  76  46  3  29  68  6  27  91  77  85  74  45  100  56  6  19  18  32  38  5  96  72  86  95  92  19  47  1  64  24  43  42  27  86  9  82  17  53  10  40  99  77  7  28  0  12  26  8  20  1  2  90  47  37  43  92  17  88  54  57  9  3  32  20  90  60  
90  68  71  12  66  58  35  86  92  44  87  46  61  83  55  89  43  45  27  76  67  53  46  20  67  39  41  26  32  36  5  57  47  27  27  38  75  21  73  54  8  56  87  68  74  98  28  74  9  2  75  63  72  22  30  13  36  38  93  59  1  16  37  27  56  38  10  75  95  33  9  28  40  40  97  56  42  1  12  0  83  53  16  72  59  73  15  13  74  100  15  13  19  76  89  14  82  69  37  52  
67  84  74  58  98  78  82  49  41  46  72  20  14  16  94  83  26  31  9  9  9  25  38  35  15  41  16  43  6  49  99  73  53  90  27  44  10  68  96  19  4  49  59  59  35  85  99  47  13  80  17  29  80  53  27  41  52  44  83  60  27  16  52  77  44  74  30  10  86  13  12  14  92  10  6  14  70  11  26  83  0  45  9  8  69  35  11  15  35  88  50  46  13  15  22  37  98  91  30  29  
68  55  57  11  23  31  80  21  71  53  70  34  18  3  100  46  82  47  23  5  7  76  68  73  36  15  89  40  79  33  9  94  64  7  21  2  1  26  45  58  26  74  26  38  70  89  45  38  17  32  65  18  25  72  42  59  65  99  7  96  41  61  88  15  68  90  36  92  9  33  92  9  10  46  70  77  75  13  8  53  45  0  1  9  36  32  95  39  32  98  88  98  10  17  82  64  23  80  25  13  
79  50  10  44  72  84  78  48  20  55  15  24  10  22  43  6  84  6  68  60  33  10  63  30  73  81  73  2  42  14  15  57  6  61  71  84  90  16  28  56  44  46  26  29  22  17  9  34  59  7  67  70  2  31  47  34  35  97  76  37  59  83  60  8  91  75  7  46  10  95  24  12  6  71  26  99  79  5  20  16  9  1  0  67  83  9  25  90  44  99  4  85  40  48  63  42  11  97  89  76  
27  94  53  9  52  50  1  33  15  82  82  43  16  73  8  85  9  86  73  37  57  45  70  20  54  26  70  30  37  23  29  14  16  58  22  32  10  49  13  9  93  5  92  89  9  75  4  74  37  30  57  44  5  91  66  70  25  59  45  67  20  77  48  93  72  73  71  32  86  46  99  16  88  74  99  19  23  50  1  72  8  9  67  0  1  26  64  57  77  34  15  1  56  92  97  85  3  16  64  53  
33  25  90  46  38  92  29  55  68  18  36  27  14  91  98  19  67  24  1  64  54  39  20  73  70  72  43  87  58  70  33  72  28  18  70  15  82  89  56  90  37  77  19  73  68  10  38  62  56  64  49  37  20  29  50  92  51  12  39  6  31  7  39  35  5  62  85  16  95  62  71  69  21  20  28  92  44  91  2  59  69  36  83  1  0  48  50  82  69  12  70  33  77  45  46  6  73  98  84  30  
54  90  94  7  61  69  56  59  100  33  56  82  27  68  86  73  6  17  2  3  40  98  18  74  23  98  34  86  2  7  67  26  57  16  23  28  55  79  15  70  100  80  95  62  39  80  26  56  16  91  32  86  64  23  56  31  26  62  3  91  31  42  45  43  81  84  59  23  64  79  94  19  60  10  24  43  3  68  90  73  35  32  9  26  48  0  54  56  29  93  53  62  31  11  81  92  82  56  9  21  
45  86  5  74  66  1  26  3  94  71  44  45  37  38  84  77  8  4  53  29  70  29  99  48  49  6  60  12  20  75  53  6  16  87  94  17  35  51  10  70  13  23  64  3  99  63  57  86  81  27  46  47  36  55  18  16  15  60  76  21  28  12  29  16  8  58  97  9  68  17  60  92  27  50  34  15  74  15  47  15  11  95  25  64  50  54  0  38  63  100  16  32  25  24  32  51  36  50  45  15  
7  34  3  5  94  70  5  24  96  1  90  93  23  79  93  55  85  6  71  20  83  35  11  55  50  98  16  84  10  54  3  93  61  70  72  10  31  19  62  24  48  97  93  90  19  90  46  72  24  5  97  73  57  12  100  51  5  91  6  62  65  21  2  74  56  14  98  20  78  7  64  76  6  59  68  18  24  50  37  13  15  39  90  57  82  56  38  0  34  30  35  45  30  39  15  44  67  76  20  63  
52  18  84  53  41  30  1  5  36  68  44  21  18  78  35  66  86  60  70  89  99  1  57  29  78  88  90  31  3  16  96  77  30  86  22  9  29  51  72  1  1  90  24  55  84  67  68  17  80  96  51  81  3  92  4  47  70  21  32  3  21  92  29  51  33  10  99  38  84  74  56  78  64  51  53  29  75  52  43  74  35  32  44  77  69  29  63  34  0  78  14  66  13  53  58  79  81  7  90  55  
48  90  44  58  51  91  6  39  39  89  28  9  19  72  4  45  84  100  27  75  46  38  28  39  71  99  41  4  85  12  23  82  64  40  7  16  75  38  41  100  31  27  31  40  63  61  41  47  37  5  58  59  5  40  71  44  3  24  62  28  84  29  18  6  76  66  83  58  99  91  70  70  90  21  23  27  35  54  92  100  88  98  99  34  12  93  100  30  78  0  63  80  36  78  9  35  44  78  62  84  
90  57  17  89  49  93  23  10  46  94  89  72  30  32  29  35  47  67  63  53  64  58  60  79  68  15  63  32  19  73  43  87  83  96  100  98  45  14  1  8  17  71  73  27  74  32  37  97  17  53  87  27  44  8  99  64  26  83  50  52  17  44  62  38  28  29  75  54  11  49  37  88  74  16  93  74  21  19  17  15  50  88  4  15  70  53  16  35  14  63  0  77  62  77  100  24  85  59  80  13  
71  11  82  53  18  8  2  34  40  58  62  39  47  96  44  22  76  86  100  38  99  27  72  10  34  25  75  88  78  84  50  12  29  39  84  73  74  24  11  42  26  61  29  21  75  78  23  70  28  61  45  72  57  88  6  62  90  24  87  20  77  35  22  82  11  60  63  97  48  13  89  18  62  3  54  67  57  92  88  13  46  98  85  1  33  62  32  45  66  80  77  0  77  96  92  81  40  22  11  27  
59  32  62  4  45  20  32  23  53  52  25  19  84  32  5  37  60  52  89  80  4  15  71  32  39  80  16  48  2  63  10  42  80  45  96  11  65  55  55  82  40  94  56  93  9  43  25  70  37  46  33  47  40  45  30  34  13  84  8  15  37  50  21  24  19  39  51  64  60  6  16  5  28  42  65  94  27  49  54  19  13  10  40  56  77  31  25  30  13  36  62  77  0  68  7  80  97  79  18  24  
91  27  51  23  26  31  7  35  49  36  32  53  59  54  16  54  45  46  63  84  53  44  35  94  100  46  7  10  70  4  47  70  54  4  5  49  54  30  30  36  83  17  33  2  38  92  49  25  74  98  91  86  85  62  56  87  65  25  89  54  10  53  1  61  16  23  79  99  80  75  69  15  40  72  71  64  28  68  57  76  15  17  48  92  45  11  24  39  53  78  77  96  68  0  10  12  97  21  36  52  
91  98  6  21  27  41  11  22  13  13  94  99  5  96  44  79  14  26  49  55  58  25  33  40  35  8  86  24  5  77  83  58  66  79  50  90  37  62  9  58  80  96  58  84  43  47  94  73  100  9  38  71  50  87  61  82  64  76  51  9  66  75  51  35  11  37  35  20  37  50  95  24  59  82  22  81  33  52  9  89  22  82  63  97  46  81  32  15  58  9  100  92  7  10  0  25  88  67  100  34  
100  70  17  89  27  33  20  21  16  41  62  36  71  57  13  80  94  93  2  61  71  19  35  88  39  9  59  26  15  35  45  69  56  33  90  37  47  98  95  48  59  8  92  34  68  55  84  42  88  56  91  49  34  85  32  12  89  19  68  17  14  84  93  80  7  52  88  85  79  96  51  79  63  26  31  89  36  81  3  14  37  64  42  85  6  92  51  44  79  35  24  81  80  12  25  0  92  2  12  87  
76  94  54  30  47  83  1  63  92  49  21  11  57  12  100  90  61  65  25  42  56  10  36  23  58  53  73  70  47  41  68  77  76  48  17  97  25  25  63  53  38  71  78  77  68  59  31  52  16  32  59  95  97  4  53  72  59  93  29  73  21  44  21  94  24  73  58  5  79  82  2  54  90  20  9  97  49  45  32  82  98  23  11  3  73  82  36  67  81  44  85  40  97  97  88  92  0  26  53  47  
18  11  55  54  23  62  22  85  92  75  18  31  74  62  44  18  81  91  26  38  44  74  56  29  100  73  93  6  20  96  89  61  55  80  100  61  99  40  73  87  67  71  46  30  53  55  94  65  95  44  39  63  55  50  80  82  80  3  14  77  23  58  34  92  91  87  33  30  47  94  3  94  26  80  61  8  21  57  20  69  91  80  97  16  98  56  50  76  7  78  59  22  79  21  67  2  26  0  30  45  
67  65  9  73  81  54  41  46  15  89  83  85  22  22  90  41  16  48  85  16  63  70  47  74  64  11  29  83  15  47  19  57  64  73  80  30  70  65  24  70  29  20  84  45  61  83  87  1  47  6  38  96  78  34  4  59  53  14  1  37  8  94  18  45  63  52  96  75  75  38  58  65  81  79  42  13  43  99  90  37  30  25  89  64  84  9  45  20  90  62  80  11  18  36  100  12  53  30  0  23  
46  40  18  65  87  71  17  16  53  69  88  49  40  1  48  92  3  5  38  26  67  21  81  28  24  41  7  92  95  29  67  85  56  61  59  72  67  7  45  21  24  24  68  72  55  61  42  41  35  14  96  73  15  48  3  13  86  53  97  30  92  16  77  69  38  89  36  66  86  8  2  23  55  40  43  12  67  72  60  52  29  13  76  53  30  21  15  63  55  84  13  27  24  52  34  87  47  45  23  0  

0  87  20  72  72  84  46  87  75  68  11  30  53  66  25  7  57  65  11  72  34  59  12  100  5  55  4  96  70  84  100  90  40  25  55  92  57  63  67  96  67  48  4  66  36  78  50  3  32  99  45  83  57  55  18  39  77  90  20  55  6  47  91  75  56  27  29  48  100  62  30  72  35  11  57  24  29  78  17  78  31  34  14  24  37  78  36  100  48  91  77  69  12  48  78  23  55  29  63  90  
87  0  64  50  81  25  72  26  61  3  13  93  28  17  22  86  95  85  14  95  76  40  10  59  8  76  66  16  92  85  88  96  62  51  82  57  4  97  93  36  21  85  59  93  74  28  25  43  17  10  47  35  73  66  29  22  100  51  49  45  11  89  25  41  86  66  25  93  51  69  3  51  22  67  13  89  94  66  54  36  59  77  6  1  68  56  76  80  29  79  76  16  38  34  11  37  64  2  29  73  
20  64  0  35  80  50  89  83  34  59  40  14  4  32  22  61  30  69  73  29  46  71  4  88  66  8  94  80  41  90  9  2  32  13  54  62  82  82  43  66  19  85  86  23  57  52  53  62  2  12  89  50  20  11  78  98  61  66  5  46  66  48  95  89  96  85  10  99  53  2  17  32  73  73  13  5  41  79  68  60  16  73  88  8  63  81  46  6  43  3  61  34  26  8  94  14  80  61  34  74  
72  50  35  0  50  59  62  80  82  82  20  27  7  89  19  40  41  59  40  82  13  64  41  65  93  18  77  84  30  77  78  41  58  4  31  51  46  49  38  10  56  53  27  5  100  54  1  99  45  58  5  48  9  57  35  25  73  90  88  2  59  2  59  77  18  15  74  28  5  6  19  93  24  31  65  33  59  83  85  46  51  26  29  20  67  82  18  91  89  92  28  69  23  23  61  24  53  20  96  55  
72  81  80  50  0  72  65  92  45  94  26  22  39  21  20  17  28  4  19  84  55  8  43  9  95  62  15  27  62  33  79  89  66  13  30  33  37  43  1  4  47  47  90  80  68  16  67  6  98  91  31  88  88  83  59  6  51  95  54  33  75  99  67  75  38  76  89  84  92  47  80  10  11  38  74  54  77  66  5  84  26  73  32  79  62  82  20  96  1  78  99  92  12  97  72  52  91  11  40  62  
84  25  50  59  72  0  36  12  30  81  74  48  93  10  12  38  18  71  6  97  19  53  55  51  7  22  96  53  11  37  46  65  8  47  63  4  4  21  52  45  33  14  1  87  26  36  61  2  64  66  19  91  6  94  61  51  80  5  88  10  10  99  20  52  19  41  45  86  26  67  18  100  90  11  69  62  15  83  36  22  39  91  72  95  2  41  69  100  99  64  94  82  34  5  19  73  38  71  65  59  
46  72  89  62  65  36  0  100  26  98  50  42  37  43  66  44  28  17  34  70  30  27  47  13  37  99  61  51  86  53  73  60  51  23  20  19  46  69  22  93  20  20  90  84  39  23  98  74  45  29  23  23  54  56  98  89  12  37  88  69  98  33  12  26  4  9  1  57  10  2  32  95  8  72  23  22  67  53  50  30  25  75  57  76  39  30  22  3  5  100  33  41  39  97  14  71  96  78  50  37  
87  26  83  80  92  12  100  0  55  58  61  90  43  79  19  17  54  41  2  1  69  31  37  78  65  74  68  25  91  73  20  46  2  63  56  90  2  3  50  77  60  34  55  49  69  13  93  1  15  45  75  99  65  11  59  40  62  32  23  89  46  24  42  3  83  84  66  25  12  2  2  21  58  6  55  26  50  17  80  13  21  39  29  98  77  64  12  68  82  47  61  92  60  6  28  92  6  85  89  92  
75  61  34  82  45  30  26  55  0  100  52  44  33  27  75  92  42  28  12  49  15  23  42  37  10  67  93  67  27  94  94  51  61  68  12  7  23  80  48  86  15  61  25  99  65  10  19  33  8  69  18  94  14  38  76  37  91  43  45  11  32  97  7  20  62  96  85  100  98  10  17  91  11  49  24  56  15  94  100  48  54  44  21  78  71  100  68  2  27  79  96  57  13  73  84  95  24  71  61  79  
68  3  59  82  94  81  98  58  100  0  48  83  43  33  57  67  71  28  62  63  31  9  10  46  51  48  90  54  29  76  96  28  56  60  14  91  62  59  3  55  46  39  67  31  21  63  76  33  14  85  75  3  95  32  75  80  18  61  97  95  22  77  3  43  14  65  86  61  19  43  12  17  36  45  86  10  48  100  80  56  76  63  58  18  21  49  91  28  18  26  49  74  14  91  1  71  51  5  76  67  
11  13  40  20  26  74  50  61  52  48  0  20  3  11  55  56  5  22  96  63  10  96  31  6  46  48  57  5  71  75  5  88  89  10  48  50  43  28  89  63  20  2  80  86  84  81  87  60  47  29  34  56  86  87  19  72  41  27  84  21  54  70  55  65  69  30  23  68  47  88  70  31  21  23  100  60  70  62  46  21  6  39  40  35  98  55  92  21  68  67  36  74  8  86  89  12  14  66  58  35  
30  93  14  27  22  48  42  90  44  83  20  0  92  88  74  41  13  13  5  66  41  48  59  58  8  99  2  34  81  92  86  97  63  43  62  96  72  4  78  8  94  97  37  17  68  5  20  72  22  64  65  8  37  67  97  88  7  8  87  80  29  75  40  3  47  49  64  85  94  2  56  47  32  64  2  65  33  100  68  60  20  64  100  96  85  22  78  76  79  91  71  79  59  79  62  76  47  36  30  24  
53  28  4  7  39  93  37  43  33  43  3  92  0  32  72  13  5  21  99  65  65  83  71  55  41  79  31  63  91  95  35  48  7  6  52  52  86  98  45  21  28  65  18  91  2  25  90  14  78  81  69  66  24  6  44  77  11  75  10  74  88  12  39  49  7  86  17  6  100  94  74  86  91  15  97  47  37  70  47  91  3  90  64  55  18  88  3  43  50  3  68  12  87  21  22  42  33  84  51  7  
66  17  32  89  21  10  43  79  27  33  11  88  32  0  76  61  84  1  53  85  7  51  21  39  85  88  1  47  54  31  55  31  2  3  35  48  66  73  67  80  94  21  40  93  74  80  65  54  58  4  67  99  72  10  54  85  32  12  7  48  47  64  62  100  27  91  10  75  62  32  31  17  30  28  39  63  63  17  14  1  64  37  84  40  9  84  8  31  38  25  93  65  24  38  65  59  87  57  20  52  
25  22  22  19  20  12  66  19  75  57  55  74  72  76  0  81  52  97  71  25  98  35  3  95  83  40  14  4  13  38  24  36  93  64  49  46  80  67  42  90  18  15  2  43  6  9  25  45  66  61  14  43  54  96  24  71  33  56  39  61  18  15  6  49  8  18  87  6  47  8  42  88  94  30  98  6  55  43  34  35  42  21  7  44  72  7  34  91  60  42  100  37  82  22  99  75  55  12  91  27  
7  86  61  40  17  38  44  17  92  67  56  41  13  61  81  0  28  37  19  67  65  76  82  37  32  95  16  75  28  93  57  21  26  58  62  66  45  82  86  42  68  82  11  77  84  71  20  29  100  76  22  54  76  7  50  22  24  20  6  15  96  48  17  5  41  66  50  37  10  97  24  98  11  91  61  18  31  8  11  2  37  32  26  26  99  13  65  40  5  39  88  61  78  43  78  36  32  30  75  61  
57  95  30  41  28  18  28  54  42  71  5  13  5  84  52  28  0  23  16  46  80  77  19  36  21  71  52  32  86  10  60  88  42  43  4  47  50  68  61  50  52  11  8  35  2  75  96  98  8  51  75  4  88  47  97  17  82  79  12  50  9  46  94  56  42  12  92  15  21  31  47  3  93  34  2  3  32  70  16  77  73  37  41  15  22  14  93  26  22  67  7  10  13  10  69  28  28  58  46  20  
65  85  69  59  4  71  17  41  28  28  22  13  21  1  97  37  23  0  47  85  62  65  54  42  37  46  52  58  80  31  14  42  11  41  57  7  43  14  44  41  38  48  21  11  65  96  81  6  30  15  77  83  9  5  8  26  64  26  30  74  84  19  54  46  88  50  24  22  45  5  60  99  60  83  32  87  6  59  82  80  87  49  3  99  79  56  96  21  60  31  11  77  14  29  3  68  97  89  69  56  
11  14  73  40  19  6  34  2  12  62  96  5  99  53  71  19  16  47  0  74  44  71  12  92  21  97  12  89  66  1  3  41  85  37  46  30  59  79  19  76  67  70  90  84  34  15  24  66  18  1  78  81  5  73  65  28  84  24  30  73  56  66  27  46  79  8  29  98  67  43  6  63  8  22  48  90  58  67  96  41  95  48  26  49  1  78  3  45  16  27  2  11  90  9  51  28  14  25  2  95  
72  95  29  82  84  97  70  1  49  63  63  66  65  85  25  67  46  85  74  0  79  89  92  28  87  39  46  65  88  66  74  29  3  72  11  72  85  75  8  12  50  76  3  22  31  65  18  20  34  13  4  5  52  27  94  12  77  70  70  60  43  32  39  11  88  65  63  19  53  86  9  97  56  53  59  30  38  65  12  62  11  94  36  5  98  64  90  10  46  74  14  82  41  5  67  44  31  85  6  11  
34  76  46  13  55  19  30  69  15  31  10  41  65  7  98  65  80  62  44  79  0  78  85  32  92  48  9  37  87  53  96  44  84  100  25  71  87  68  60  42  19  45  44  75  19  65  56  96  46  1  78  55  82  7  95  31  61  47  85  45  42  84  37  43  17  65  87  56  33  82  33  49  78  42  75  21  52  42  74  84  40  41  57  86  81  43  79  46  14  85  25  3  59  35  20  82  64  88  62  73  
59  40  71  64  8  53  27  31  23  9  96  48  83  51  35  76  77  65  71  89  78  0  30  78  75  97  53  72  100  51  48  72  60  32  25  42  5  95  77  29  17  18  63  86  56  82  80  41  87  34  63  56  23  53  59  58  28  7  16  47  48  70  17  42  31  95  91  58  71  54  3  18  18  73  32  90  1  97  62  29  51  95  25  78  88  35  25  7  99  39  99  25  44  79  54  51  17  47  18  94  
12  10  4  41  43  55  47  37  42  10  31  59  71  21  3  82  19  54  12  92  85  30  0  18  47  72  29  93  58  15  12  72  29  38  48  60  1  23  2  70  53  95  20  30  30  98  35  17  13  49  18  10  100  85  94  74  55  34  50  55  65  25  16  14  96  73  85  83  28  96  33  45  13  88  45  4  3  61  41  3  1  85  40  76  45  53  12  35  26  86  82  40  11  89  47  87  61  48  6  97  
100  59  88  65  9  51  13  78  37  46  6  58  55  39  95  37  36  42  92  28  32  78  18  0  96  52  69  29  1  22  77  16  19  2  30  47  80  54  90  61  70  47  2  49  64  61  31  70  7  8  60  43  9  47  37  64  57  39  27  7  78  25  74  60  85  67  78  35  75  83  50  31  74  90  67  2  40  58  98  73  88  49  8  2  61  85  71  92  18  11  33  79  29  26  38  41  55  31  83  13  
5  8  66  93  95  7  37  65  10  51  46  8  41  85  83  32  21  37  21  87  92  75  47  96  0  16  27  18  56  65  52  56  35  62  22  22  86  76  12  22  87  98  1  38  69  29  92  75  86  26  41  3  67  60  37  63  3  8  11  97  94  99  74  58  79  1  70  74  26  99  53  77  82  92  81  83  65  96  39  50  40  30  70  99  37  17  34  41  74  21  20  7  82  8  100  82  96  65  14  17  
55  76  8  18  62  22  99  74  67  48  48  99  79  88  40  95  71  46  97  39  48  97  72  52  16  0  71  5  36  73  64  2  47  32  48  17  10  91  32  7  52  36  21  1  20  17  18  32  49  51  96  44  72  27  50  30  10  78  71  74  19  72  17  50  78  97  4  26  60  93  97  47  9  13  3  81  99  66  13  58  60  20  85  34  100  49  86  14  38  97  3  41  32  31  34  38  47  5  46  20  
4  66  94  77  15  96  61  68  93  90  57  2  31  1  14  16  52  52  12  46  9  53  29  69  27  71  0  52  56  39  90  50  82  64  50  64  5  35  85  12  23  87  46  4  45  30  36  88  37  8  99  73  15  36  29  24  62  71  1  83  64  59  74  93  44  83  30  60  12  90  90  6  5  38  99  5  93  35  28  26  36  2  26  91  75  99  57  55  31  58  72  52  100  91  12  94  7  77  53  35  
96  16  80  84  27  53  51  25  67  54  5  34  63  47  4  75  32  58  89  65  37  72  93  29  18  5  52  0  9  18  55  58  7  76  66  16  11  41  56  68  1  85  76  16  60  68  88  94  51  97  34  60  2  78  4  27  31  90  16  48  91  96  4  76  75  89  48  9  70  93  62  65  98  49  31  88  52  9  23  78  24  85  44  15  46  29  54  29  44  6  30  78  8  35  91  57  42  93  37  89  
70  92  41  30  62  11  86  91  27  29  71  81  91  54  13  28  86  80  66  88  87  100  58  1  56  36  56  9  0  89  31  81  8  64  32  34  31  47  67  47  83  10  18  19  72  34  32  89  55  41  13  74  57  6  64  14  95  23  55  2  97  94  53  66  80  59  34  60  38  48  89  81  46  34  3  64  33  91  74  5  95  72  59  86  3  87  21  14  82  38  87  92  74  9  30  79  32  99  83  32  
84  85  90  77  33  37  53  73  94  76  75  92  95  31  38  93  10  31  1  66  53  51  15  22  65  73  39  18  89  0  22  95  1  65  66  94  16  81  88  76  93  35  10  100  13  55  37  15  42  17  6  75  45  77  29  39  28  46  10  23  30  72  69  87  94  88  60  93  31  46  61  43  52  21  35  53  94  43  25  91  63  30  99  51  30  3  70  7  8  72  23  70  26  81  49  25  88  32  95  14  
100  88  9  78  79  46  73  20  94  96  5  86  35  55  24  57  60  14  3  74  96  48  12  77  52  64  90  55  31  22  0  1  18  33  8  57  39  55  25  2  19  80  10  39  82  30  65  57  83  9  81  43  98  60  77  58  31  76  88  98  1  39  38  24  97  9  45  8  91  75  35  82  62  8  100  40  48  98  23  68  67  41  37  37  56  45  5  71  88  83  18  99  86  27  81  81  56  50  10  81  
90  96  2  41  89  65  60  46  51  28  88  97  48  31  36  21  88  42  41  29  44  72  72  16  56  2  50  58  81  95  1  0  100  52  63  52  39  57  9  79  36  69  91  17  46  58  42  51  78  100  68  41  61  8  95  35  90  51  12  67  85  29  42  87  91  72  90  91  32  21  79  36  43  20  58  31  11  3  82  83  40  58  43  6  24  27  11  5  12  47  22  89  19  27  34  57  3  70  88  24  
40  62  32  58  66  8  51  2  61  56  89  63  7  2  93  26  42  11  85  3  84  60  29  19  35  47  82  7  8  1  18  100  0  97  50  13  71  73  35  30  64  11  40  1  37  94  35  42  12  18  13  10  29  62  30  4  98  50  44  35  54  15  92  1  75  69  23  30  63  92  15  64  91  32  34  32  21  60  16  49  95  95  46  45  2  52  41  21  45  10  88  58  46  55  7  61  27  15  65  100  
25  51  13  4  13  47  23  63  68  60  10  43  6  3  64  58  43  41  37  72  100  32  38  2  62  32  64  76  64  65  33  52  97  0  32  57  53  73  94  93  90  76  15  83  47  100  20  73  64  54  67  98  66  98  3  12  49  41  67  9  3  99  73  43  71  59  38  4  69  72  46  82  3  10  28  12  62  80  68  18  87  71  51  29  93  57  9  68  61  16  38  3  79  27  77  28  28  89  35  49  
55  82  54  31  30  63  20  56  12  14  48  62  52  35  49  62  4  57  46  11  25  25  48  30  22  48  50  66  32  66  8  63  50  32  0  80  23  35  30  59  67  63  63  71  57  28  43  61  36  82  4  71  100  86  65  15  91  57  71  82  18  55  85  67  91  81  75  78  23  40  47  65  46  86  36  22  37  17  29  38  53  29  92  80  88  44  38  64  42  50  85  57  100  23  13  92  7  28  58  7  
92  57  62  51  33  4  19  90  7  91  50  96  52  48  46  66  47  7  30  72  71  42  60  47  22  17  64  16  34  94  57  52  13  57  80  0  15  69  60  51  86  8  60  28  3  43  21  37  33  84  44  79  11  60  15  95  13  77  34  38  91  89  50  45  36  70  9  66  48  20  74  69  76  7  42  67  31  90  63  94  53  97  87  84  8  59  31  77  55  95  47  60  89  89  27  9  65  5  70  21  
57  4  82  46  37  4  46  2  23  62  43  72  86  66  80  45  50  43  59  85  87  5  1  80  86  10  5  11  31  16  39  39  71  53  23  15  0  42  2  90  89  88  61  13  91  63  2  69  65  75  9  100  42  74  70  45  87  77  26  41  31  29  93  78  91  44  61  62  51  66  92  32  49  99  93  46  70  23  84  29  26  45  21  58  40  36  1  12  39  95  66  23  100  54  97  52  33  51  88  21  
63  97  82  49  43  21  69  3  80  59  28  4  98  73  67  82  68  14  79  75  68  95  23  54  76  91  35  41  47  81  55  57  73  73  35  69  42  0  54  70  94  90  52  46  37  93  15  90  90  26  40  58  28  53  53  56  70  84  30  33  11  40  69  19  6  85  44  49  82  74  58  87  92  77  76  77  99  18  48  54  46  15  45  61  40  59  41  94  57  43  83  88  55  12  29  43  84  66  40  40  
