80

49  36  60  76  13  33  0  62  23  66  45  28  45  38  24  76  5  59  60  64  79  18  72  39  69  24  48  23  47  7  73  56  28  68  33  38  68  35  14  59  22  60  68  5  17  17  71  11  61  69  23  59  24  53  57  70  18  4  56  79  62  17  56  11  63  42  71  17  7  2  2  76  25  53  15  76  26  32  72  38  
30  76  60  64  22  37  62  0  16  46  76  8  33  32  35  55  23  10  12  72  54  52  14  80  6  50  57  63  33  73  64  22  77  6  43  53  47  64  13  75  10  62  13  49  8  66  51  4  50  40  18  18  67  37  70  37  75  32  18  54  25  51  9  36  51  72  32  40  73  17  55  33  10  80  70  52  61  66  56  63  
36  77  11  69  24  59  23  16  0  20  73  55  14  57  40  37  60  80  49  22  42  12  10  54  30  73  1  14  18  45  46  50  20  72  55  53  8  2  70  12  26  32  69  78  32  74  29  51  22  23  39  33  14  79  4  43  66  22  38  76  15  1  42  51  53  49  7  51  48  47  57  64  67  73  4  37  28  75  3  47  
59  23  66  25  32  71  66  46  20  0  21  21  26  72  61  45  9  24  21  27  46  52  31  44  77  48  17  60  77  54  43  50  20  12  10  28  44  41  54  57  78  22  12  25  24  59  19  10  8  23  26  42  26  67  3  68  13  12  52  69  46  73  37  15  74  19  42  23  66  77  8  74  15  46  3  71  8  39  61  13  
45  16  78  53  4  47  45  76  73  21  0  37  30  21  57  4  69  22  62  66  25  28  51  6  78  34  62  22  34  40  8  59  19  79  56  25  71  79  48  40  63  63  37  32  18  36  61  2  24  43  12  30  59  43  43  73  40  68  5  35  9  32  45  62  42  29  54  3  62  1  3  14  15  9  68  58  5  30  35  68  
79  35  79  49  16  56  28  8  55  21  37  0  1  75  34  34  31  48  41  49  16  4  65  77  11  72  79  28  38  2  49  57  48  31  31  20  65  12  51  56  15  8  3  13  29  34  55  80  18  37  76  36  7  49  1  70  58  72  5  40  30  59  34  39  1  77  75  19  58  19  1  44  36  33  45  45  11  60  23  25  
79  75  28  26  56  6  45  33  14  26  30  1  0  69  38  9  2  60  54  55  2  10  10  33  74  54  24  34  3  36  32  70  72  60  8  42  78  77  32  61  61  17  33  72  40  13  75  71  74  62  68  67  68  16  24  37  52  64  77  64  13  19  23  15  54  21  13  57  21  62  69  34  27  12  24  65  54  24  22  75  
43  12  80  67  63  14  38  32  57  72  21  75  69  0  64  55  14  2  55  77  72  32  33  32  24  30  22  19  77  50  44  44  66  22  71  48  79  72  1  40  68  34  62  13  27  57  64  19  76  53  4  55  55  4  56  28  16  33  16  80  77  57  34  38  55  52  62  51  22  75  57  68  56  70  44  36  34  41  58  11  
65  60  43  57  63  46  24  35  40  61  57  34  38  64  0  52  65  64  2  76  38  40  67  49  3  33  12  29  19  15  14  8  40  44  77  31  76  64  45  17  75  62  71  21  25  78  66  65  1  69  40  2  66  79  79  2  80  61  78  62  23  23  47  54  6  4  23  51  27  35  24  32  78  43  18  54  35  18  24  17  
11  31  12  17  10  38  76  55  37  45  4  34  9  55  52  0  59  22  63  47  73  6  72  48  40  66  29  72  12  67  37  24  76  30  52  73  48  19  23  63  64  79  58  25  18  15  14  80  44  58  78  46  39  69  16  13  17  39  30  34  67  37  7  22  71  27  47  54  23  40  40  8  64  3  12  44  16  78  40  24  
26  16  21  6  65  5  5  23  60  9  69  31  2  14  65  59  0  35  24  74  80  33  58  46  31  69  59  50  7  64  60  67  15  79  21  68  60  43  80  14  16  15  11  49  67  35  28  80  47  8  2  49  30  63  34  70  4  64  63  23  42  37  11  72  12  5  17  22  48  27  19  42  40  73  29  56  56  21  76  18  
52  38  13  49  15  68  59  10  80  24  22  48  60  2  64  22  35  0  59  33  32  20  44  30  43  41  80  23  50  59  23  24  40  26  57  18  9  55  69  40  17  2  29  59  1  61  76  43  44  7  57  42  29  33  19  15  29  14  25  6  76  62  15  76  33  78  25  31  31  3  62  58  34  3  25  60  55  14  75  21  
41  24  22  58  18  10  60  12  49  21  62  41  54  55  2  63  24  59  0  21  71  16  19  77  14  50  19  76  8  73  72  48  72  19  38  8  2  78  8  14  75  2  66  1  23  42  23  28  17  61  10  63  30  36  61  26  70  15  53  31  9  51  75  65  46  16  50  58  39  29  58  15  21  31  6  67  22  20  24  20  
45  19  77  40  48  77  64  72  22  27  66  49  55  77  76  47  74  33  21  0  72  39  36  46  41  10  80  21  38  38  24  11  45  41  9  58  27  77  9  32  76  45  64  48  27  77  69  70  4  19  64  49  44  72  46  71  63  79  55  56  69  32  52  63  6  7  49  21  4  47  35  12  66  55  10  30  79  36  60  49  
24  5  17  42  24  6  79  54  42  46  25  16  2  72  38  73  80  32  71  72  0  32  57  42  40  26  58  74  40  45  6  39  78  31  56  46  32  38  21  36  26  39  74  72  50  5  41  76  16  29  61  10  50  69  54  45  53  65  39  5  25  2  28  79  4  30  2  61  39  24  15  60  27  53  7  31  16  9  53  62  
23  54  51  23  3  10  18  52  12  52  28  4  10  32  40  6  33  20  16  39  32  0  12  54  3  35  39  2  60  73  52  70  17  14  14  33  3  50  29  18  32  32  73  27  61  28  14  46  27  20  37  79  29  42  79  64  76  74  40  15  53  9  29  30  35  74  49  49  52  21  32  31  79  50  18  45  26  62  18  30  
29  20  37  28  29  22  72  14  10  31  51  65  10  33  67  72  58  44  19  36  57  12  0  6  58  15  51  27  56  70  18  67  34  25  5  30  68  56  45  70  12  7  73  31  54  67  1  53  29  14  15  35  46  37  53  42  35  25  61  5  15  59  7  33  57  20  66  69  80  76  57  72  27  47  13  62  4  48  54  64  
53  58  34  59  17  6  39  80  54  44  6  77  33  32  49  48  46  30  77  46  42  54  6  0  40  25  74  15  59  64  77  24  28  11  3  64  30  22  27  59  21  60  4  41  61  34  50  67  25  7  66  9  37  68  11  79  77  2  20  8  50  26  70  64  28  58  55  43  12  32  36  61  51  31  78  5  19  73  73  3  
19  12  57  72  46  39  69  6  30  77  78  11  74  24  3  40  31  43  14  41  40  3  58  40  0  70  40  1  50  1  66  61  37  68  32  14  35  74  12  18  40  68  62  6  13  30  29  57  72  70  39  23  67  58  42  52  59  49  78  55  70  72  18  35  16  36  40  46  37  59  27  21  23  42  67  67  50  41  75  64  
17  53  42  77  25  38  24  50  73  48  34  72  54  30  33  66  69  41  50  10  26  35  15  25  70  0  67  75  39  57  54  75  71  26  53  49  28  51  21  57  75  30  44  79  62  30  71  25  33  19  15  65  68  34  11  23  63  55  22  6  76  20  22  9  60  73  56  60  44  58  11  69  66  59  49  56  48  55  28  25  
34  21  49  77  72  77  48  57  1  17  62  79  24  22  12  29  59  80  19  80  58  39  51  74  40  67  0  79  47  13  38  67  51  13  43  31  6  60  13  19  27  9  20  76  14  17  28  54  75  71  33  4  40  15  17  66  72  52  30  67  71  44  80  56  57  61  24  53  32  31  77  38  41  5  31  63  59  34  3  65  
14  43  57  22  38  74  23  63  14  60  22  28  34  19  29  72  50  23  76  21  74  2  27  15  1  75  79  0  77  23  57  73  15  10  42  26  30  52  33  34  54  65  71  54  63  19  43  74  26  36  46  14  4  63  44  6  49  66  27  7  58  17  49  66  37  42  22  49  12  22  46  9  19  25  20  30  10  51  56  13  
23  41  57  64  45  32  47  33  18  77  34  38  3  77  19  12  7  50  8  38  40  60  56  59  50  39  47  77  0  78  22  58  66  5  69  39  8  79  4  6  26  43  7  55  5  72  76  72  22  13  50  75  48  44  63  36  8  16  39  41  46  41  37  30  80  4  41  47  38  72  26  38  32  67  37  12  36  80  23  12  
53  58  52  58  4  60  7  73  45  54  40  2  36  50  15  67  64  59  73  38  45  73  70  64  1  57  13  23  78  0  80  10  78  50  66  5  41  25  4  14  67  48  69  3  44  22  6  8  79  53  1  29  77  36  74  24  66  47  75  6  60  52  19  5  4  25  64  67  44  46  10  64  70  32  23  6  8  60  59  48  
7  37  5  15  43  12  73  64  46  43  8  49  32  44  14  37  60  23  72  24  6  52  18  77  66  54  38  57  22  80  0  9  24  21  33  12  54  29  49  50  52  40  8  19  57  22  39  55  13  34  75  58  76  72  71  5  58  23  50  32  44  26  57  23  80  76  74  5  72  5  21  2  72  36  15  64  39  23  64  10  
26  79  9  70  47  11  56  22  50  50  59  57  70  44  8  24  67  24  48  11  39  70  67  24  61  75  67  73  58  10  9  0  22  25  74  50  12  40  79  17  52  68  75  4  14  72  53  66  15  22  30  49  10  75  4  57  30  16  18  26  21  49  24  55  32  32  58  74  12  40  37  70  61  47  57  54  66  60  51  68  
71  14  20  3  43  15  28  77  20  20  19  48  72  66  40  76  15  40  72  45  78  17  34  28  37  71  51  15  66  78  24  22  0  58  7  56  32  2  38  59  43  67  69  9  78  49  18  24  2  52  13  49  71  23  65  33  53  70  2  56  30  66  51  15  46  22  51  26  20  5  16  54  14  54  33  73  11  1  23  43  
27  36  15  30  44  35  68  6  72  12  79  31  60  22  44  30  79  26  19  41  31  14  25  11  68  26  13  10  5  50  21  25  58  0  42  26  41  26  52  63  67  8  34  8  31  53  39  44  17  18  68  25  6  52  39  29  77  73  2  40  32  77  18  12  45  72  72  71  28  33  6  35  62  42  50  66  21  21  17  76  
35  65  29  37  10  14  33  43  55  10  56  31  8  71  77  52  21  57  38  9  56  14  5  3  32  53  43  42  69  66  33  74  7  42  0  71  25  4  7  79  59  32  72  22  68  72  25  53  33  31  42  17  45  66  57  39  17  75  56  58  35  18  50  61  36  23  60  18  6  45  61  79  30  3  14  19  44  77  61  31  
55  23  11  33  36  15  38  53  53  28  25  20  42  48  31  73  68  18  8  58  46  33  30  64  14  49  31  26  39  5  12  50  56  26  71  0  33  57  36  27  17  45  29  19  21  77  67  20  20  52  27  33  25  42  77  31  19  17  41  27  10  47  67  49  42  63  75  22  59  42  29  37  44  72  43  41  71  30  67  19  
7  12  80  71  72  24  68  47  8  44  71  65  78  79  76  48  60  9  2  27  32  3  68  30  35  28  6  30  8  41  54  12  32  41  25  33  0  35  34  18  71  69  45  60  51  17  64  41  11  12  33  42  20  75  50  18  13  80  7  28  3  66  34  54  52  55  70  54  22  5  52  9  51  41  54  40  42  42  60  34  
26  5  6  63  29  32  35  64  2  41  79  12  77  72  64  19  43  55  78  77  38  50  56  22  74  51  60  52  79  25  29  40  2  26  4  57  35  0  77  28  35  50  2  70  51  16  41  19  47  50  21  64  13  19  79  35  80  4  40  21  17  54  17  72  51  62  29  64  49  9  20  35  3  64  14  27  75  1  57  54  
25  42  61  3  21  56  14  13  70  54  48  51  32  1  45  23  80  69  8  9  21  29  45  27  12  21  13  33  4  4  49  79  38  52  7  36  34  77  0  35  17  64  32  80  32  9  78  29  79  9  40  38  46  66  24  21  8  3  5  56  44  27  15  24  50  46  40  32  45  8  5  76  45  13  29  77  60  21  35  62  
63  38  53  8  42  39  59  75  12  57  40  56  61  40  17  63  14  40  14  32  36  18  70  59  18  57  19  34  6  14  50  17  59  63  79  27  18  28  35  0  13  71  6  61  37  12  79  65  44  12  19  21  45  18  39  34  26  3  17  13  68  64  77  5  21  76  2  43  40  49  32  22  63  77  31  25  38  63  21  24  
57  19  20  15  42  75  22  10  26  78  63  15  61  68  75  64  16  17  75  76  26  32  12  21  40  75  27  54  26  67  52  52  43  67  59  17  71  35  17  13  0  19  64  77  35  56  50  26  79  46  3  20  33  70  46  29  66  79  43  20  19  63  48  68  37  37  20  59  73  8  7  63  23  9  68  79  39  53  55  79  
6  62  44  13  74  74  60  62  32  22  63  8  17  34  62  79  15  2  2  45  39  32  7  60  68  30  9  65  43  48  40  68  67  8  32  45  69  50  64  71  19  0  20  46  14  9  1  48  36  21  57  55  80  23  6  64  60  24  4  10  52  74  59  56  21  73  52  34  41  38  29  46  54  33  35  62  29  30  72  24  
80  6  70  55  42  69  68  13  69  12  37  3  33  62  71  58  11  29  66  64  74  73  73  4  62  44  20  71  7  69  8  75  69  34  72  29  45  2  32  6  64  20  0  57  34  55  17  33  45  36  36  12  62  66  79  80  39  35  76  3  6  37  25  80  4  73  2  56  57  2  2  64  57  33  52  2  4  30  17  47  
19  64  63  18  28  53  5  49  78  25  32  13  72  13  21  25  49  59  1  48  72  27  31  41  6  79  76  54  55  3  19  4  9  8  22  19  60  70  80  61  77  46  57  0  80  69  10  54  58  22  13  21  64  23  77  70  49  8  46  44  17  25  38  24  74  33  12  7  9  5  65  57  21  57  79  61  73  20  67  52  
37  11  42  2  30  76  17  8  32  24  18  29  40  27  25  18  67  1  23  27  50  61  54  61  13  62  14  63  5  44  57  14  78  31  68  21  51  51  32  37  35  14  34  80  0  80  77  73  69  71  50  3  5  46  62  70  9  65  38  51  18  57  78  48  33  32  46  75  67  62  79  69  45  1  64  61  1  51  24  77  
5  15  48  57  7  20  17  66  74  59  36  34  13  57  78  15  35  61  42  77  5  28  67  34  30  30  17  19  72  22  22  72  49  53  72  77  17  16  9  12  56  9  55  69  80  0  4  32  29  28  15  7  62  28  36  4  58  39  36  79  11  38  28  41  18  79  7  67  46  8  3  48  42  60  63  10  12  63  33  8  
58  52  65  55  46  57  71  51  29  19  61  55  75  64  66  14  28  76  23  69  41  14  1  50  29  71  28  43  76  6  39  53  18  39  25  67  64  41  78  79  50  1  17  10  77  4  0  79  39  71  25  53  21  1  34  60  75  79  76  41  6  4  58  35  48  43  53  21  64  76  70  70  12  58  49  5  32  23  45  16  
14  77  57  23  44  22  11  4  51  10  2  80  71  19  65  80  80  43  28  70  76  46  53  67  57  25  54  74  72  8  55  66  24  44  53  20  41  19  29  65  26  48  33  54  73  32  79  0  61  49  58  25  57  71  39  25  54  27  41  19  29  55  51  63  70  36  35  28  9  36  69  19  78  80  47  4  70  10  59  31  
45  65  50  64  32  80  61  50  22  8  24  18  74  76  1  44  47  44  17  4  16  27  29  25  72  33  75  26  22  79  13  15  2  17  33  20  11  47  79  44  79  36  45  58  69  29  39  61  0  56  43  77  78  25  19  40  14  60  22  51  37  29  54  55  38  47  3  75  27  73  63  65  20  19  15  60  62  61  43  64  
46  51  67  6  27  27  69  40  23  23  43  37  62  53  69  58  8  7  61  19  29  20  14  7  70  19  71  36  13  53  34  22  52  18  31  52  12  50  9  12  46  21  36  22  71  28  71  49  56  0  60  68  6  3  36  40  41  10  57  23  26  44  20  8  2  70  20  32  2  21  15  50  59  67  76  67  42  35  52  39  
5  53  27  34  62  36  23  18  39  26  12  76  68  4  40  78  2  57  10  64  61  37  15  66  39  15  33  46  50  1  75  30  13  68  42  27  33  21  40  19  3  57  36  13  50  15  25  58  43  60  0  68  32  18  2  12  14  68  5  31  12  75  35  2  2  44  71  71  30  2  10  59  76  79  31  64  79  50  48  15  
34  68  76  1  56  25  59  18  33  42  30  36  67  55  2  46  49  42  63  49  10  79  35  9  23  65  4  14  75  29  58  49  49  25  17  33  42  64  38  21  20  55  12  21  3  7  53  25  77  68  68  0  46  38  58  10  6  15  11  1  60  30  56  49  70  32  30  47  51  43  2  75  78  55  45  13  18  16  1  38  
47  11  43  69  58  61  24  67  14  26  59  7  68  55  66  39  30  29  30  44  50  29  46  37  67  68  40  4  48  77  76  10  71  6  45  25  20  13  46  45  33  80  62  64  5  62  21  57  78  6  32  46  0  19  19  5  75  77  70  64  2  42  11  62  57  42  54  36  45  62  10  33  25  72  45  13  76  51  60  17  
72  30  11  61  15  39  53  37  79  67  43  49  16  4  79  69  63  33  36  72  69  42  37  68  58  34  15  63  44  36  72  75  23  52  66  42  75  19  66  18  70  23  66  23  46  28  1  71  25  3  18  38  19  0  48  41  10  16  8  50  37  41  41  40  76  35  16  22  51  34  25  64  39  30  32  66  44  61  28  67  
11  27  7  40  11  64  57  70  4  3  43  1  24  56  79  16  34  19  61  46  54  79  53  11  42  11  17  44  63  74  71  4  65  39  57  77  50  79  24  39  46  6  79  77  62  36  34  39  19  36  2  58  19  48  0  6  31  59  77  27  14  45  24  22  16  24  50  69  78  6  50  14  45  11  3  5  67  64  45  37  
52  61  25  1  39  51  70  37  43  68  73  70  37  28  2  13  70  15  26  71  45  64  42  79  52  23  66  6  36  24  5  57  33  29  39  31  18  35  21  34  29  64  80  70  70  4  60  25  40  40  12  10  5  41  6  0  45  70  70  22  14  16  46  2  49  45  55  60  34  58  64  26  15  62  29  2  35  8  19  35  
8  26  70  38  14  36  18  75  66  13  40  58  52  16  80  17  4  29  70  63  53  76  35  77  59  63  72  49  8  66  58  30  53  77  17  19  13  80  8  26  66  60  39  49  9  58  75  54  14  41  14  6  75  10  31  45  0  54  47  10  20  9  18  38  62  15  71  61  35  79  71  21  62  68  70  15  51  17  64  32  
63  73  43  19  45  20  4  32  22  12  68  72  64  33  61  39  64  14  15  79  65  74  25  2  49  55  52  66  16  47  23  16  70  73  75  17  80  4  3  3  79  24  35  8  65  39  79  27  60  10  68  15  77  16  59  70  54  0  61  12  43  25  1  55  3  54  51  44  32  40  66  59  10  42  58  73  23  67  29  44  
20  4  5  5  33  4  56  18  38  52  5  5  77  16  78  30  63  25  53  55  39  40  61  20  78  22  30  27  39  75  50  18  2  2  56  41  7  40  5  17  43  4  76  46  38  36  76  41  22  57  5  11  70  8  77  70  47  61  0  2  71  2  17  34  32  57  62  60  45  30  49  38  77  21  78  73  45  49  27  18  
44  67  49  74  66  24  79  54  76  69  35  40  64  80  62  34  23  6  31  56  5  15  5  8  55  6  67  7  41  6  32  26  56  40  58  27  28  21  56  13  20  10  3  44  51  79  41  19  51  23  31  1  64  50  27  22  10  12  2  0  61  25  14  48  65  55  52  45  30  78  39  32  15  66  13  68  59  9  44  43  
78  41  16  69  71  28  62  25  15  46  9  30  13  77  23  67  42  76  9  69  25  53  15  50  70  76  71  58  46  60  44  21  30  32  35  10  3  17  44  68  19  52  6  17  18  11  6  29  37  26  12  60  2  37  14  14  20  43  71  61  0  1  17  57  24  34  47  42  61  63  75  22  57  31  71  9  26  62  49  36  
66  31  3  54  4  78  17  51  1  73  32  59  19  57  23  37  37  62  51  32  2  9  59  26  72  20  44  17  41  52  26  49  66  77  18  47  66  54  27  64  63  74  37  25  57  38  4  55  29  44  75  30  42  41  45  16  9  25  2  25  1  0  10  69  35  10  34  33  63  52  42  47  55  2  74  1  60  3  46  80  
37  56  77  59  73  9  56  9  42  37  45  34  23  34  47  7  11  15  75  52  28  29  7  70  18  22  80  49  37  19  57  24  51  18  50  67  34  17  15  77  48  59  25  38  78  28  58  51  54  20  35  56  11  41  24  46  18  1  17  14  17  10  0  66  7  25  43  2  74  17  15  77  68  77  17  40  32  58  78  27  
23  22  5  17  59  4  11  36  51  15  62  39  15  38  54  22  72  76  65  63  79  30  33  64  35  9  56  66  30  5  23  55  15  12  61  49  54  72  24  5  68  56  80  24  48  41  35  63  55  8  2  49  62  40  22  2  38  55  34  48  57  69  66  0  66  5  72  24  64  72  73  15  71  1  68  41  59  30  22  54  
24  11  55  17  43  5  63  51  53  74  42  1  54  55  6  71  12  33  46  6  4  35  57  28  16  60  57  37  80  4  80  32  46  45  36  42  52  51  50  21  37  21  4  74  33  18  48  70  38  2  2  70  57  76  16  49  62  3  32  65  24  35  7  66  0  1  25  24  63  75  2  60  23  55  6  74  23  59  32  2  
57  42  13  3  67  30  42  72  49  19  29  77  21  52  4  27  5  78  16  7  30  74  20  58  36  73  61  42  4  25  76  32  22  72  23  63  55  62  46  76  37  73  73  33  32  79  43  36  47  70  44  32  42  35  24  45  15  54  57  55  34  10  25  5  1  0  8  12  61  23  21  52  66  28  51  21  53  54  18  15  
53  72  57  66  13  22  71  32  7  42  54  75  13  62  23  47  17  25  50  49  2  49  66  55  40  56  24  22  41  64  74  58  51  72  60  75  70  29  40  2  20  52  2  12  46  7  53  35  3  20  71  30  54  16  50  55  71  51  62  52  47  34  43  72  25  8  0  13  13  31  52  52  63  63  18  6  37  21  30  30  
21  71  8  58  31  25  17  40  51  23  3  19  57  51  51  54  22  31  58  21  61  49  69  43  46  60  53  49  47  67  5  74  26  71  18  22  54  64  32  43  59  34  56  7  75  67  21  28  75  32  71  47  36  22  69  60  61  44  60  45  42  33  2  24  24  12  13  0  51  74  60  24  22  10  62  70  34  80  62  35  
76  46  70  70  14  33  7  73  48  66  62  58  21  22  27  23  48  31  39  4  39  52  80  12  37  44  32  12  38  44  72  12  20  28  6  59  22  49  45  40  73  41  57  9  67  46  64  9  27  2  30  51  45  51  78  34  35  32  45  30  61  63  74  64  63  61  13  51  0  37  36  30  69  44  56  39  41  32  39  26  
63  80  80  44  2  47  2  17  47  77  1  19  62  75  35  40  27  3  29  47  24  21  76  32  59  58  31  22  72  46  5  40  5  33  45  42  5  9  8  49  8  38  2  5  62  8  76  36  73  21  2  43  62  34  6  58  79  40  30  78  63  52  17  72  75  23  31  74  37  0  72  57  54  6  2  57  44  13  77  19  
21  77  3  42  52  35  2  55  57  8  3  1  69  57  24  40  19  62  58  35  15  32  57  36  27  11  77  46  26  10  21  37  16  6  61  29  52  20  5  32  7  29  2  65  79  3  70  69  63  15  10  2  10  25  50  64  71  66  49  39  75  42  15  73  2  21  52  60  36  72  0  68  53  77  69  69  65  33  46  28  
33  27  27  4  56  6  76  33  64  74  14  44  34  68  32  8  42  58  15  12  60  31  72  61  21  69  38  9  38  64  2  70  54  35  79  37  9  35  76  22  63  46  64  57  69  48  70  19  65  50  59  75  33  64  14  26  21  59  38  32  22  47  77  15  60  52  52  24  30  57  68  0  31  32  32  25  60  70  60  13  
29  51  26  78  80  61  25  10  67  15  15  36  27  56  78  64  40  34  21  66  27  79  27  51  23  66  41  19  32  70  72  61  14  62  30  44  51  3  45  63  23  54  57  21  45  42  12  78  20  59  76  78  25  39  45  15  62  10  77  15  57  55  68  71  23  66  63  22  69  54  53  31  0  29  33  6  25  70  10  45  
28  10  49  25  76  41  53  80  73  46  9  33  12  70  43  3  73  3  31  55  53  50  47  31  42  59  5  25  67  32  36  47  54  42  3  72  41  64  13  77  9  33  33  57  1  60  58  80  19  67  79  55  72  30  11  62  68  42  21  66  31  2  77  1  55  28  63  10  44  6  77  32  29  0  24  23  52  78  22  78  
23  36  39  39  1  67  15  70  4  3  68  45  24  44  18  12  29  25  6  10  7  18  13  78  67  49  31  20  37  23  15  57  33  50  14  43  54  14  29  31  68  35  52  79  64  63  49  47  15  76  31  45  45  32  3  29  70  58  78  13  71  74  17  68  6  51  18  62  56  2  69  32  33  24  0  5  60  62  5  51  
23  52  72  31  29  3  76  52  37  71  58  45  65  36  54  44  56  60  67  30  31  45  62  5  67  56  63  30  12  6  64  54  73  66  19  41  40  27  77  25  79  62  2  61  61  10  5  4  60  67  64  13  13  66  5  2  15  73  73  68  9  1  40  41  74  21  6  70  39  57  69  25  6  23  5  0  1  38  4  45  
32  80  56  25  2  74  26  61  28  8  5  11  54  34  35  16  56  55  22  79  16  26  4  19  50  48  59  10  36  8  39  66  11  21  44  71  42  75  60  38  39  29  4  73  1  12  32  70  62  42  79  18  76  44  67  35  51  23  45  59  26  60  32  59  23  53  37  34  41  44  65  60  25  52  60  1  0  44  70  19  
18  20  55  65  39  71  32  66  75  39  30  60  24  41  18  78  21  14  20  36  9  62  48  73  41  55  34  51  80  60  23  60  1  21  77  30  42  1  21  63  53  30  30  20  51  63  23  10  61  35  50  16  51  61  64  8  17  67  49  9  62  3  58  30  59  54  21  80  32  13  33  70  70  78  62  38  44  0  71  67  
55  28  8  1  41  39  72  56  3  61  35  23  22  58  24  40  76  75  24  60  53  18  54  73  75  28  3  56  23  59  64  51  23  17  61  67  60  57  35  21  55  72  17  67  24  33  45  59  43  52  48  1  60  28  45  19  64  29  27  44  49  46  78  22  32  18  30  62  39  77  46  60  10  22  5  4  70  71  0  56  
71  46  13  3  52  38  38  63  47  13  68  25  75  11  17  24  18  21  20  49  62  30  64  3  64  25  65  13  12  48  10  68  43  76  31  19  34  54  62  24  79  24  47  52  77  8  16  31  64  39  15  38  17  67  37  35  32  44  18  43  36  80  27  54  2  15  30  35  26  19  28  13  45  78  51  45  19  67  56  0  
